doc_number,corpus_size,vocab_count
5891,2977432,152775
5892,2977593,152776
5893,2977756,152782
5894,2978078,152784
5895,2979277,152805
5896,2979621,152813
5897,2979918,152818
5898,2980073,152825
5899,2981523,152895
5900,2981704,152897
5901,2981867,152898
5902,2982021,152900
5903,2982438,152905
5904,2982620,152909
5905,2982748,152913
5906,2983578,152947
5907,2983733,152947
5908,2984063,152955
5909,2985204,152996
5910,2985349,152997
5911,2985504,152998
5912,2985656,153001
5913,2986360,153056
5914,2986798,153064
5915,2986958,153065
5916,2987112,153067
5917,2987262,153070
5918,2987596,153075
5919,2987823,153076
5920,2989110,153086
5921,2989261,153088
5922,2989412,153089
5923,2991158,153143
5924,2991457,153152
5925,2991811,153167
5926,2991935,153170
5927,2992066,153171
5928,2992928,153219
5929,2993135,153221
5930,2993261,153222
5931,2993470,153224
5932,2993629,153225
5933,2993810,153225
5934,2993962,153228
5935,2994117,153229
5936,2994871,153246
5937,2996906,153307
5938,2997065,153308
5939,2997215,153309
5940,2997516,153333
5941,2997737,153342
5942,2998029,153348
5943,2998267,153367
5944,2998509,153386
5945,3005639,153497
5946,3005828,153499
5947,3006299,153505
5948,3007243,153523
5949,3010328,153594
5950,3010883,153637
5951,3011727,153651
5952,3012797,153718
5953,3013275,153756
5954,3013566,153769
5955,3014710,153792
5956,3016305,153825
5957,3019848,153859
5958,3020152,153865
5959,3020385,153867
5960,3020695,153878
5961,3021443,153888
5962,3022117,153892
5963,3022439,153893
5964,3022817,153898
5965,3023301,153915
5966,3023860,153928
5967,3024595,153983
5968,3025056,153996
5969,3025391,154001
5970,3025931,154002
5971,3026171,154012
5972,3026469,154017
5973,3026944,154027
5974,3027257,154029
5975,3027698,154045
5976,3028660,154056
5977,3028856,154059
5978,3029113,154059
5979,3029235,154059
5980,3030166,154064
5981,3030694,154091
5982,3031146,154110
5983,3031363,154113
5984,3031653,154115
5985,3031831,154121
5986,3031990,154122
5987,3032165,154123
5988,3032618,154159
5989,3033698,154175
5990,3033993,154189
5991,3034576,154204
5992,3034986,154210
5993,3035336,154212
5994,3035521,154228
5995,3038075,154361
5996,3038234,154362
5997,3038525,154364
5998,3038682,154365
5999,3039070,154382
6000,3040154,154413
6001,3040785,154428
6002,3041739,154433
6003,3042145,154443
6004,3042684,154449
6005,3042854,154450
6006,3043323,154459
6007,3043482,154460
6008,3043878,154466
6009,3044106,154469
6010,3044506,154496
6011,3044784,154501
6012,3045161,154505
6013,3045739,154516
6014,3046155,154518
6015,3046306,154520
6016,3046504,154522
6017,3046638,154525
6018,3046956,154529
6019,3047189,154538
6020,3047599,154542
6021,3047794,154542
6022,3047936,154543
6023,3048061,154544
6024,3048261,154547
6025,3048457,154547
6026,3048597,154548
6027,3048756,154548
6028,3048906,154549
6029,3049059,154552
6030,3049225,154555
6031,3049342,154556
6032,3049957,154574
6033,3050357,154576
6034,3050872,154590
6035,3051164,154594
6036,3051331,154597
6037,3051636,154600
6038,3051799,154600
6039,3051954,154601
6040,3052105,154604
6041,3052371,154608
6042,3057554,154723
6043,3057928,154743
